timestamp,server_id,cpu_usage,memory_usage,disk_io,network_io,task_duration,priority,outside_temperature,cooling_efficiency,power_usage,temperature,thermal_status
2026-01-13T17:05:00,server_018,73.00,60.00,229.00,414.00,65.00,2,26.87,0.79,543.00,47.23,Critical
2026-01-13T17:10:00,server_023,68.00,51.00,129.00,466.00,96.00,2,26.72,0.75,502.00,46.56,Critical
2026-01-13T17:15:00,server_032,63.00,53.00,201.00,276.00,179.00,3,26.13,0.78,501.00,44.96,Warning
2026-01-13T17:20:00,server_019,76.00,78.00,218.00,343.00,112.00,1,25.17,0.81,537.00,46.00,Critical
2026-01-13T17:25:00,server_040,53.00,50.00,123.00,245.00,25.00,3,25.76,0.79,464.00,42.63,Warning
2026-01-13T17:30:00,server_043,69.00,51.00,264.00,213.00,47.00,1,25.97,0.71,503.00,45.46,Critical
2026-01-13T17:35:00,server_023,65.00,70.00,109.00,324.00,27.00,2,25.66,0.72,515.00,46.46,Critical
2026-01-13T17:40:00,server_028,61.00,60.00,118.00,194.00,46.00,1,25.44,0.79,474.00,42.82,Warning
2026-01-13T17:45:00,server_006,64.00,55.00,281.00,397.00,32.00,3,26.54,0.72,521.00,46.62,Critical
2026-01-13T17:50:00,server_031,74.00,74.00,323.00,323.00,37.00,2,25.84,0.77,554.00,47.77,Critical
2026-01-13T17:55:00,server_030,61.00,44.00,158.00,215.00,28.00,3,25.37,0.77,472.00,43.30,Warning
2026-01-13T18:00:00,server_045,69.00,50.00,240.00,351.00,102.00,2,24.25,0.82,527.00,45.17,Critical
2026-01-13T18:05:00,server_002,72.00,65.00,304.00,344.00,48.00,2,23.95,0.80,541.00,45.86,Critical
2026-01-13T18:10:00,server_003,65.00,58.00,150.00,395.00,60.00,2,24.40,0.83,495.00,44.97,Warning
2026-01-13T18:15:00,server_019,52.00,40.00,174.00,353.00,42.00,3,25.00,0.81,453.00,41.44,Warning
2026-01-13T18:20:00,server_045,62.00,56.00,153.00,223.00,24.00,3,24.10,0.71,501.00,43.98,Warning
2026-01-13T18:25:00,server_048,56.00,48.00,240.00,158.00,37.00,2,24.29,0.80,444.00,42.00,Warning
2026-01-13T18:30:00,server_043,55.00,38.00,172.00,408.00,19.00,3,23.57,0.81,454.00,40.78,Warning
2026-01-13T18:35:00,server_032,58.00,47.00,149.00,259.00,24.00,1,23.63,0.79,443.00,41.72,Warning
2026-01-13T18:40:00,server_010,65.00,62.00,108.00,214.00,92.00,2,23.57,0.75,505.00,45.36,Critical
2026-01-13T18:45:00,server_046,62.00,56.00,205.00,456.00,197.00,1,24.66,0.79,477.00,43.19,Warning
2026-01-13T18:50:00,server_046,67.00,49.00,120.00,186.00,38.00,1,23.00,0.81,485.00,43.01,Warning
2026-01-13T18:55:00,server_041,62.00,66.00,75.00,207.00,35.00,2,24.89,0.74,498.00,44.89,Warning
2026-01-13T19:00:00,server_025,60.00,55.00,250.00,372.00,51.00,2,21.19,0.81,476.00,41.75,Warning
2026-01-13T19:05:00,server_050,59.00,55.00,142.00,260.00,65.00,3,20.20,0.79,470.00,42.12,Warning
2026-01-13T19:10:00,server_040,54.00,50.00,172.00,389.00,24.00,3,21.47,0.82,471.00,41.07,Warning
2026-01-13T19:15:00,server_033,63.00,58.00,103.00,249.00,134.00,3,21.67,0.78,508.00,44.13,Warning
2026-01-13T19:20:00,server_031,70.00,78.00,122.00,444.00,87.00,2,22.38,0.77,532.00,45.64,Critical
2026-01-13T19:25:00,server_034,53.00,53.00,105.00,166.00,50.00,2,23.68,0.73,426.00,41.38,Warning
2026-01-13T19:30:00,server_003,60.00,48.00,129.00,363.00,27.00,2,21.25,0.83,473.00,42.62,Warning
2026-01-13T19:35:00,server_018,59.00,55.00,192.00,205.00,39.00,3,21.65,0.76,498.00,43.30,Warning
2026-01-13T19:40:00,server_035,55.00,45.00,176.00,273.00,29.00,1,23.16,0.81,419.00,40.05,Warning
2026-01-13T19:45:00,server_034,54.00,44.00,217.00,168.00,22.00,3,21.96,0.79,456.00,40.38,Warning
2026-01-13T19:50:00,server_046,63.00,50.00,231.00,362.00,78.00,1,22.66,0.83,473.00,41.62,Warning
2026-01-13T19:55:00,server_023,55.00,52.00,191.00,209.00,44.00,1,22.26,0.75,424.00,41.36,Warning
2026-01-13T20:00:00,server_037,55.00,66.00,132.00,420.00,81.00,3,20.70,0.80,490.00,41.64,Warning
2026-01-13T20:05:00,server_039,57.00,46.00,235.00,176.00,27.00,1,20.90,0.79,428.00,40.13,Warning
2026-01-13T20:10:00,server_021,60.00,48.00,237.00,257.00,32.00,2,19.56,0.77,459.00,41.96,Warning
2026-01-13T20:15:00,server_007,51.00,41.00,224.00,310.00,76.00,1,20.72,0.80,417.00,39.34,Warning
2026-01-13T20:20:00,server_023,53.00,42.00,126.00,330.00,45.00,1,20.07,0.82,421.00,38.98,Warning
2026-01-13T20:25:00,server_015,56.00,58.00,166.00,177.00,30.00,3,20.98,0.81,479.00,42.04,Warning
2026-01-13T20:30:00,server_040,53.00,52.00,156.00,269.00,68.00,2,19.73,0.83,434.00,39.97,Warning
2026-01-13T20:35:00,server_030,60.00,57.00,246.00,140.00,51.00,3,20.29,0.78,502.00,43.78,Warning
2026-01-13T20:40:00,server_025,56.00,46.00,109.00,210.00,67.00,3,21.29,0.76,447.00,40.68,Warning
2026-01-13T20:45:00,server_012,50.00,42.00,98.00,363.00,28.00,1,21.36,0.81,404.00,39.72,Warning
2026-01-13T20:50:00,server_050,59.00,49.00,112.00,207.00,37.00,2,21.43,0.81,457.00,41.49,Warning
2026-01-13T20:55:00,server_028,47.00,53.00,195.00,265.00,33.00,3,20.54,0.76,439.00,39.94,Warning
2026-01-13T21:00:00,server_045,55.00,57.00,213.00,262.00,72.00,2,19.44,0.81,468.00,41.03,Warning
2026-01-13T21:05:00,server_036,61.00,50.00,218.00,147.00,38.00,2,19.10,0.76,459.00,42.37,Warning
2026-01-13T21:10:00,server_023,59.00,50.00,128.00,417.00,50.00,2,18.47,0.75,472.00,42.45,Warning
2026-01-13T21:15:00,server_027,55.00,51.00,175.00,155.00,27.00,3,19.09,0.79,467.00,42.07,Warning
2026-01-13T21:20:00,server_015,42.00,46.00,134.00,293.00,70.00,1,20.86,0.83,365.00,37.01,Warning
2026-01-13T21:25:00,server_005,57.00,47.00,83.00,401.00,87.00,3,18.13,0.84,471.00,40.02,Warning
2026-01-13T21:30:00,server_045,51.00,43.00,64.00,392.00,34.00,1,19.32,0.76,400.00,38.53,Warning
2026-01-13T21:35:00,server_050,52.00,47.00,176.00,138.00,34.00,2,19.93,0.78,432.00,39.62,Warning
2026-01-13T21:40:00,server_020,48.00,40.00,136.00,236.00,85.00,1,18.31,0.72,393.00,37.98,Warning
2026-01-13T21:45:00,server_011,61.00,48.00,270.00,315.00,22.00,2,19.05,0.80,478.00,42.09,Warning
2026-01-13T21:50:00,server_021,42.00,35.00,96.00,148.00,16.00,2,18.73,0.79,366.00,37.12,Warning
2026-01-13T21:55:00,server_013,54.00,42.00,190.00,275.00,205.00,1,18.83,0.79,428.00,39.45,Warning
2026-01-13T22:00:00,server_048,47.00,45.00,158.00,185.00,41.00,3,17.50,0.77,408.00,38.46,Warning
2026-01-13T22:05:00,server_014,47.00,49.00,173.00,390.00,39.00,2,17.21,0.83,420.00,37.21,Warning
2026-01-13T22:10:00,server_019,64.00,48.00,206.00,263.00,170.00,2,17.86,0.80,482.00,42.32,Warning
2026-01-13T22:15:00,server_031,45.00,37.00,187.00,222.00,57.00,1,18.41,0.78,381.00,37.47,Warning
2026-01-13T22:20:00,server_037,45.00,47.00,96.00,273.00,65.00,2,18.83,0.77,408.00,38.36,Warning
2026-01-13T22:25:00,server_010,42.00,41.00,199.00,242.00,42.00,3,17.61,0.81,400.00,36.17,Warning
2026-01-13T22:30:00,server_030,47.00,52.00,96.00,126.00,78.00,2,17.09,0.78,402.00,37.77,Warning
2026-01-13T22:35:00,server_034,59.00,48.00,174.00,424.00,31.00,1,16.97,0.74,450.00,39.19,Warning
2026-01-13T22:40:00,server_021,52.00,59.00,127.00,258.00,25.00,1,17.64,0.81,432.00,38.23,Warning
2026-01-13T22:45:00,server_047,43.00,46.00,164.00,131.00,37.00,2,18.76,0.74,385.00,37.06,Warning
2026-01-13T22:50:00,server_001,53.00,42.00,81.00,232.00,41.00,3,17.58,0.75,442.00,39.83,Warning
2026-01-13T22:55:00,server_028,42.00,44.00,86.00,164.00,40.00,1,17.83,0.79,379.00,35.98,Warning
2026-01-13T23:00:00,server_034,50.00,37.00,97.00,191.00,84.00,2,16.75,0.81,403.00,37.52,Warning
2026-01-13T23:05:00,server_037,52.00,51.00,213.00,393.00,30.00,2,16.47,0.78,428.00,38.70,Warning
2026-01-13T23:10:00,server_040,47.00,57.00,84.00,206.00,32.00,3,17.90,0.80,452.00,39.12,Warning
2026-01-13T23:15:00,server_025,43.00,35.00,176.00,265.00,20.00,2,16.47,0.77,374.00,37.54,Warning
2026-01-13T23:20:00,server_007,48.00,52.00,128.00,298.00,80.00,2,18.29,0.75,433.00,39.80,Warning
2026-01-13T23:25:00,server_011,54.00,46.00,185.00,128.00,27.00,3,16.69,0.80,440.00,40.22,Warning
2026-01-13T23:30:00,server_048,44.00,35.00,132.00,133.00,43.00,2,18.63,0.80,368.00,35.96,Warning
2026-01-13T23:35:00,server_030,35.00,39.00,109.00,175.00,16.00,2,16.65,0.73,362.00,34.49,Normal
2026-01-13T23:40:00,server_016,44.00,42.00,146.00,283.00,27.00,2,17.28,0.83,414.00,36.57,Warning
2026-01-13T23:45:00,server_042,43.00,41.00,179.00,118.00,58.00,2,17.44,0.85,392.00,37.18,Warning
2026-01-13T23:50:00,server_009,43.00,42.00,180.00,253.00,23.00,2,16.82,0.80,387.00,37.30,Warning
2026-01-13T23:55:00,server_005,44.00,36.00,120.00,121.00,123.00,2,18.30,0.79,383.00,36.95,Warning
2026-01-14T00:00:00,server_031,35.00,44.00,102.00,141.00,35.00,1,17.44,0.75,323.00,34.35,Normal
2026-01-14T00:05:00,server_036,55.00,56.00,160.00,287.00,42.00,1,17.32,0.71,433.00,39.77,Warning
2026-01-14T00:10:00,server_039,51.00,48.00,81.00,328.00,27.00,2,18.69,0.82,436.00,38.13,Warning
2026-01-14T00:15:00,server_028,50.00,50.00,219.00,270.00,37.00,3,16.46,0.80,445.00,39.04,Warning
2026-01-14T00:20:00,server_044,44.00,41.00,139.00,183.00,25.00,2,17.05,0.75,390.00,37.35,Warning
2026-01-14T00:25:00,server_043,42.00,36.00,107.00,231.00,80.00,2,17.54,0.82,373.00,35.62,Warning
2026-01-14T00:30:00,server_046,36.00,36.00,160.00,213.00,26.00,2,15.87,0.81,349.00,33.38,Normal
2026-01-14T00:35:00,server_001,44.00,47.00,129.00,306.00,25.00,3,17.70,0.78,411.00,37.25,Warning
2026-01-14T00:40:00,server_032,50.00,47.00,93.00,245.00,43.00,3,18.13,0.77,434.00,38.49,Warning
2026-01-14T00:45:00,server_015,29.00,30.00,127.00,193.00,66.00,2,17.72,0.73,308.00,32.55,Normal
2026-01-14T00:50:00,server_021,33.00,33.00,76.00,209.00,47.00,2,17.51,0.80,345.00,35.30,Warning
2026-01-14T00:55:00,server_037,37.00,33.00,84.00,119.00,33.00,2,17.77,0.80,354.00,35.80,Warning
2026-01-14T01:00:00,server_003,50.00,60.00,176.00,153.00,27.00,3,16.70,0.74,450.00,41.26,Warning
2026-01-14T01:05:00,server_048,45.00,42.00,82.00,183.00,62.00,2,16.35,0.82,403.00,37.88,Warning
2026-01-14T01:10:00,server_023,36.00,43.00,90.00,158.00,150.00,3,17.05,0.81,374.00,36.73,Warning
2026-01-14T01:15:00,server_038,42.00,38.00,91.00,190.00,89.00,1,17.30,0.81,341.00,34.94,Normal
2026-01-14T01:20:00,server_024,41.00,43.00,170.00,164.00,43.00,1,18.05,0.81,366.00,34.39,Normal
2026-01-14T01:25:00,server_040,43.00,37.00,73.00,132.00,34.00,3,17.14,0.79,400.00,37.31,Warning
2026-01-14T01:30:00,server_040,46.00,41.00,189.00,278.00,20.00,2,17.56,0.72,396.00,38.64,Warning
2026-01-14T01:35:00,server_037,49.00,43.00,87.00,225.00,31.00,2,17.04,0.78,408.00,38.34,Warning
2026-01-14T01:40:00,server_022,38.00,33.00,198.00,230.00,18.00,3,15.91,0.79,375.00,35.94,Warning
2026-01-14T01:45:00,server_011,39.00,40.00,124.00,154.00,32.00,2,18.39,0.77,371.00,36.66,Warning
2026-01-14T01:50:00,server_018,43.00,49.00,124.00,222.00,25.00,2,17.64,0.77,391.00,36.84,Warning
2026-01-14T01:55:00,server_001,30.00,37.00,134.00,138.00,20.00,1,18.18,0.81,300.00,33.47,Normal
2026-01-14T02:00:00,server_026,36.00,36.00,135.00,104.00,27.00,2,18.04,0.81,359.00,35.69,Warning
2026-01-14T02:05:00,server_007,22.00,25.00,67.00,154.00,30.00,1,18.11,0.75,244.00,30.28,Normal
2026-01-14T02:10:00,server_023,34.00,35.00,109.00,140.00,35.00,1,18.28,0.72,319.00,34.63,Normal
2026-01-14T02:15:00,server_011,39.00,29.00,161.00,256.00,26.00,2,17.81,0.78,363.00,35.16,Warning
2026-01-14T02:20:00,server_048,38.00,38.00,120.00,75.00,20.00,2,18.34,0.78,360.00,34.94,Normal
2026-01-14T02:25:00,server_032,44.00,46.00,116.00,241.00,47.00,1,17.97,0.79,388.00,36.76,Warning
2026-01-14T02:30:00,server_038,33.00,38.00,88.00,238.00,144.00,2,18.45,0.84,339.00,33.61,Normal
2026-01-14T02:35:00,server_044,47.00,40.00,78.00,265.00,125.00,1,18.39,0.80,378.00,37.39,Warning
2026-01-14T02:40:00,server_047,48.00,41.00,96.00,200.00,121.00,3,18.04,0.81,425.00,39.69,Warning
2026-01-14T02:45:00,server_043,44.00,41.00,158.00,136.00,37.00,1,19.30,0.72,375.00,37.35,Warning
2026-01-14T02:50:00,server_042,34.00,37.00,141.00,201.00,24.00,2,18.48,0.83,356.00,34.65,Normal
2026-01-14T02:55:00,server_044,37.00,44.00,95.00,273.00,38.00,1,17.01,0.79,356.00,35.77,Warning
2026-01-14T03:00:00,server_035,39.00,33.00,188.00,163.00,15.00,3,18.11,0.77,379.00,36.71,Warning
2026-01-14T03:05:00,server_010,51.00,55.00,163.00,255.00,75.00,1,18.41,0.77,428.00,39.18,Warning
2026-01-14T03:10:00,server_019,49.00,37.00,90.00,281.00,23.00,2,18.71,0.75,395.00,38.65,Warning
2026-01-14T03:15:00,server_022,50.00,50.00,92.00,253.00,35.00,2,19.37,0.75,424.00,39.31,Warning
2026-01-14T03:20:00,server_028,43.00,53.00,154.00,197.00,64.00,1,18.97,0.76,385.00,38.22,Warning
2026-01-14T03:25:00,server_045,38.00,38.00,177.00,230.00,32.00,1,18.60,0.80,348.00,35.05,Warning
2026-01-14T03:30:00,server_031,43.00,39.00,189.00,276.00,107.00,1,19.93,0.75,369.00,37.86,Warning
2026-01-14T03:35:00,server_009,41.00,32.00,107.00,176.00,134.00,3,19.60,0.80,373.00,37.11,Warning
2026-01-14T03:40:00,server_032,39.00,39.00,136.00,200.00,66.00,2,18.34,0.75,356.00,36.51,Warning
2026-01-14T03:45:00,server_049,42.00,44.00,62.00,251.00,51.00,2,19.24,0.72,395.00,37.50,Warning
2026-01-14T03:50:00,server_022,38.00,38.00,140.00,137.00,145.00,1,19.37,0.75,338.00,36.21,Warning
2026-01-14T03:55:00,server_041,31.00,29.00,146.00,159.00,66.00,3,18.25,0.81,338.00,34.02,Normal
2026-01-14T04:00:00,server_029,47.00,46.00,76.00,183.00,34.00,2,19.89,0.76,397.00,37.83,Warning
2026-01-14T04:05:00,server_048,44.00,43.00,164.00,111.00,228.00,2,21.29,0.80,385.00,38.44,Warning
2026-01-14T04:10:00,server_018,42.00,32.00,153.00,182.00,34.00,3,20.67,0.78,383.00,38.10,Warning
2026-01-14T04:15:00,server_050,35.00,48.00,64.00,253.00,18.00,1,20.79,0.87,353.00,34.96,Normal
2026-01-14T04:20:00,server_030,42.00,50.00,136.00,234.00,16.00,1,20.88,0.81,373.00,37.55,Warning
2026-01-14T04:25:00,server_025,36.00,27.00,155.00,134.00,14.00,3,20.52,0.77,359.00,36.59,Warning
2026-01-14T04:30:00,server_031,45.00,45.00,132.00,185.00,20.00,1,20.34,0.76,386.00,37.31,Warning
2026-01-14T04:35:00,server_043,55.00,45.00,117.00,378.00,32.00,2,21.41,0.76,445.00,41.47,Warning
2026-01-14T04:40:00,server_043,36.00,39.00,132.00,112.00,29.00,2,20.37,0.78,354.00,34.47,Normal
2026-01-14T04:45:00,server_035,51.00,49.00,223.00,291.00,32.00,3,20.38,0.77,444.00,41.37,Warning
2026-01-14T04:50:00,server_024,47.00,49.00,97.00,274.00,23.00,3,19.87,0.82,431.00,39.78,Warning
2026-01-14T04:55:00,server_044,48.00,46.00,214.00,131.00,105.00,3,20.43,0.75,430.00,39.80,Warning
2026-01-14T05:00:00,server_042,47.00,36.00,101.00,132.00,59.00,2,21.32,0.81,399.00,38.02,Warning
2026-01-14T05:05:00,server_049,42.00,43.00,127.00,116.00,93.00,1,21.53,0.74,369.00,37.80,Warning
2026-01-14T05:10:00,server_006,43.00,40.00,140.00,334.00,31.00,1,22.30,0.86,374.00,37.15,Warning
2026-01-14T05:15:00,server_011,53.00,61.00,116.00,233.00,47.00,3,22.00,0.82,466.00,42.40,Warning
2026-01-14T05:20:00,server_033,48.00,35.00,150.00,320.00,22.00,3,22.30,0.78,415.00,39.71,Warning
2026-01-14T05:25:00,server_026,46.00,56.00,183.00,199.00,19.00,2,21.14,0.80,419.00,38.34,Warning
2026-01-14T05:30:00,server_012,39.00,39.00,131.00,142.00,21.00,1,22.26,0.75,345.00,35.86,Warning
2026-01-14T05:35:00,server_012,43.00,49.00,117.00,303.00,19.00,2,23.34,0.81,384.00,37.69,Warning
2026-01-14T05:40:00,server_032,35.00,30.00,75.00,155.00,15.00,1,23.15,0.76,323.00,34.68,Normal
2026-01-14T05:45:00,server_032,43.00,38.00,115.00,251.00,23.00,2,21.56,0.70,372.00,38.71,Warning
2026-01-14T05:50:00,server_017,52.00,53.00,173.00,379.00,19.00,3,22.48,0.76,470.00,42.73,Warning
2026-01-14T05:55:00,server_025,43.00,37.00,115.00,93.00,44.00,3,22.00,0.75,390.00,38.76,Warning
2026-01-14T06:00:00,server_038,45.00,51.00,199.00,290.00,21.00,3,25.84,0.77,419.00,40.78,Warning
2026-01-14T06:05:00,server_001,53.00,51.00,138.00,374.00,42.00,2,24.09,0.81,424.00,40.91,Warning
2026-01-14T06:10:00,server_003,47.00,37.00,96.00,255.00,37.00,1,23.69,0.75,381.00,37.88,Warning
2026-01-14T06:15:00,server_012,53.00,42.00,247.00,282.00,22.00,2,23.77,0.81,437.00,42.01,Warning
2026-01-14T06:20:00,server_012,41.00,42.00,72.00,278.00,48.00,1,23.27,0.76,374.00,38.17,Warning
2026-01-14T06:25:00,server_043,53.00,50.00,110.00,184.00,19.00,2,23.76,0.74,427.00,40.76,Warning
2026-01-14T06:30:00,server_040,47.00,49.00,102.00,175.00,25.00,3,24.05,0.80,448.00,40.34,Warning
2026-01-14T06:35:00,server_003,49.00,48.00,137.00,310.00,21.00,2,23.23,0.77,421.00,40.21,Warning
2026-01-14T06:40:00,server_048,52.00,41.00,184.00,299.00,84.00,2,22.72,0.77,425.00,39.79,Warning
2026-01-14T06:45:00,server_002,43.00,31.00,169.00,170.00,69.00,1,23.88,0.74,362.00,37.29,Warning
2026-01-14T06:50:00,server_024,41.00,50.00,153.00,229.00,78.00,2,24.87,0.79,389.00,38.02,Warning
2026-01-14T06:55:00,server_041,47.00,35.00,198.00,237.00,73.00,3,23.52,0.70,401.00,39.94,Warning
2026-01-14T07:00:00,server_022,52.00,56.00,195.00,264.00,135.00,1,24.64,0.80,435.00,41.57,Warning
2026-01-14T07:05:00,server_013,54.00,43.00,198.00,147.00,30.00,2,26.78,0.78,437.00,42.61,Warning
2026-01-14T07:10:00,server_020,43.00,32.00,87.00,121.00,31.00,2,26.74,0.76,373.00,38.49,Warning
2026-01-14T07:15:00,server_026,56.00,46.00,203.00,377.00,137.00,2,26.98,0.83,446.00,42.26,Warning
2026-01-14T07:20:00,server_050,58.00,41.00,175.00,216.00,39.00,2,25.32,0.69,442.00,41.90,Warning
2026-01-14T07:25:00,server_014,43.00,44.00,127.00,138.00,17.00,3,25.08,0.78,404.00,39.79,Warning
2026-01-14T07:30:00,server_013,56.00,59.00,217.00,330.00,104.00,1,25.97,0.80,459.00,42.04,Warning
2026-01-14T07:35:00,server_013,53.00,46.00,126.00,340.00,30.00,3,25.55,0.78,449.00,43.20,Warning
2026-01-14T07:40:00,server_040,53.00,41.00,214.00,374.00,125.00,2,26.49,0.78,439.00,41.93,Warning
2026-01-14T07:45:00,server_017,52.00,55.00,148.00,225.00,47.00,1,27.34,0.77,415.00,41.70,Warning
2026-01-14T07:50:00,server_004,48.00,44.00,162.00,256.00,32.00,2,25.85,0.79,404.00,40.73,Warning
2026-01-14T07:55:00,server_036,42.00,50.00,113.00,322.00,28.00,2,25.37,0.78,390.00,39.56,Warning
2026-01-14T08:00:00,server_013,55.00,54.00,224.00,209.00,22.00,2,28.75,0.77,458.00,43.52,Warning
2026-01-14T08:05:00,server_047,58.00,57.00,163.00,403.00,84.00,2,26.90,0.73,464.00,43.57,Warning
2026-01-14T08:10:00,server_017,58.00,60.00,198.00,353.00,58.00,2,27.92,0.84,469.00,43.61,Warning
2026-01-14T08:15:00,server_027,55.00,59.00,135.00,221.00,139.00,3,27.91,0.84,464.00,42.94,Warning
2026-01-14T08:20:00,server_006,52.00,55.00,112.00,185.00,75.00,2,26.81,0.80,434.00,42.61,Warning
2026-01-14T08:25:00,server_027,58.00,37.00,230.00,448.00,89.00,3,27.57,0.77,456.00,43.03,Warning
2026-01-14T08:30:00,server_029,61.00,57.00,270.00,429.00,114.00,2,27.43,0.81,490.00,44.32,Warning
2026-01-14T08:35:00,server_025,55.00,42.00,172.00,208.00,44.00,1,27.01,0.79,425.00,41.03,Warning
2026-01-14T08:40:00,server_004,61.00,58.00,108.00,175.00,33.00,2,27.55,0.82,484.00,44.62,Warning
2026-01-14T08:45:00,server_040,54.00,51.00,151.00,298.00,119.00,2,26.95,0.74,439.00,43.41,Warning
2026-01-14T08:50:00,server_010,46.00,42.00,183.00,166.00,18.00,2,26.56,0.83,405.00,39.43,Warning
2026-01-14T08:55:00,server_006,56.00,55.00,256.00,183.00,49.00,1,28.05,0.84,442.00,42.06,Warning
2026-01-14T09:00:00,server_038,63.00,58.00,166.00,447.00,32.00,1,29.12,0.75,479.00,45.34,Critical
2026-01-14T09:05:00,server_043,60.00,59.00,207.00,425.00,28.00,2,28.19,0.75,476.00,45.36,Critical
2026-01-14T09:10:00,server_024,62.00,52.00,227.00,341.00,32.00,2,29.23,0.83,468.00,43.96,Warning
2026-01-14T09:15:00,server_016,72.00,66.00,215.00,420.00,42.00,1,30.17,0.74,532.00,49.08,Critical
2026-01-14T09:20:00,server_050,67.00,68.00,234.00,364.00,39.00,3,29.29,0.74,535.00,47.71,Critical
2026-01-14T09:25:00,server_033,59.00,47.00,267.00,213.00,61.00,3,28.54,0.84,469.00,44.63,Warning
2026-01-14T09:30:00,server_050,66.00,65.00,204.00,326.00,92.00,1,30.26,0.80,490.00,45.51,Critical
2026-01-14T09:35:00,server_039,52.00,57.00,221.00,313.00,152.00,2,28.76,0.74,437.00,43.48,Warning
2026-01-14T09:40:00,server_015,64.00,58.00,137.00,495.00,85.00,2,29.02,0.81,504.00,46.24,Critical
2026-01-14T09:45:00,server_031,65.00,46.00,189.00,210.00,34.00,1,29.55,0.77,455.00,43.69,Warning
2026-01-14T09:50:00,server_013,50.00,45.00,71.00,237.00,40.00,1,28.97,0.77,396.00,40.41,Warning
2026-01-14T09:55:00,server_013,52.00,40.00,221.00,206.00,35.00,2,29.51,0.78,445.00,42.50,Warning
2026-01-14T10:00:00,server_019,66.00,66.00,155.00,462.00,101.00,2,29.57,0.85,526.00,46.70,Critical
2026-01-14T10:05:00,server_049,59.00,48.00,213.00,315.00,22.00,2,29.55,0.79,464.00,45.25,Critical
2026-01-14T10:10:00,server_038,53.00,41.00,161.00,211.00,19.00,1,30.25,0.84,415.00,42.08,Warning
2026-01-14T10:15:00,server_047,60.00,60.00,114.00,186.00,30.00,3,30.55,0.80,507.00,45.88,Critical
2026-01-14T10:20:00,server_040,61.00,58.00,266.00,170.00,80.00,2,30.74,0.78,473.00,45.05,Critical
2026-01-14T10:25:00,server_046,64.00,69.00,128.00,374.00,75.00,2,30.39,0.75,505.00,48.32,Critical
2026-01-14T10:30:00,server_021,72.00,71.00,250.00,281.00,60.00,2,30.65,0.77,552.00,48.67,Critical
2026-01-14T10:35:00,server_019,57.00,43.00,110.00,393.00,26.00,2,30.25,0.79,442.00,43.51,Warning
2026-01-14T10:40:00,server_010,57.00,57.00,123.00,401.00,31.00,1,29.62,0.77,449.00,43.62,Warning
2026-01-14T10:45:00,server_045,59.00,56.00,86.00,471.00,62.00,3,31.42,0.82,480.00,44.10,Warning
2026-01-14T10:50:00,server_033,57.00,62.00,109.00,126.00,33.00,1,30.63,0.75,455.00,44.26,Warning
2026-01-14T10:55:00,server_040,58.00,36.00,240.00,452.00,80.00,2,29.78,0.79,453.00,43.60,Warning
2026-01-14T11:00:00,server_044,67.00,65.00,167.00,211.00,41.00,2,30.95,0.81,507.00,47.20,Critical
2026-01-14T11:05:00,server_040,56.00,53.00,234.00,152.00,23.00,3,30.41,0.74,467.00,44.58,Warning
2026-01-14T11:10:00,server_015,62.00,60.00,266.00,425.00,35.00,1,30.75,0.71,482.00,46.05,Critical
2026-01-14T11:15:00,server_024,58.00,53.00,117.00,331.00,75.00,1,29.84,0.75,429.00,43.04,Warning
2026-01-14T11:20:00,server_020,65.00,66.00,126.00,478.00,45.00,3,30.88,0.80,525.00,47.60,Critical
2026-01-14T11:25:00,server_005,72.00,67.00,259.00,274.00,28.00,3,31.75,0.78,562.00,49.39,Critical
2026-01-14T11:30:00,server_040,70.00,54.00,196.00,290.00,30.00,1,30.01,0.72,486.00,46.32,Critical
2026-01-14T11:35:00,server_048,69.00,56.00,219.00,522.00,34.00,3,31.54,0.75,529.00,46.72,Critical
2026-01-14T11:40:00,server_021,70.00,48.00,242.00,513.00,70.00,2,31.73,0.77,517.00,46.57,Critical
2026-01-14T11:45:00,server_002,72.00,61.00,164.00,395.00,60.00,2,31.92,0.79,528.00,47.54,Critical
2026-01-14T11:50:00,server_019,72.00,72.00,290.00,221.00,26.00,2,31.44,0.78,544.00,47.88,Critical
2026-01-14T11:55:00,server_032,63.00,58.00,242.00,355.00,40.00,3,29.74,0.75,507.00,46.31,Critical
2026-01-14T12:00:00,server_046,72.00,64.00,208.00,305.00,62.00,2,30.94,0.75,535.00,47.16,Critical
2026-01-14T12:05:00,server_020,81.00,60.00,319.00,348.00,30.00,1,31.15,0.77,542.00,48.82,Critical
2026-01-14T12:10:00,server_007,75.00,57.00,139.00,481.00,69.00,1,31.94,0.78,519.00,48.60,Critical
2026-01-14T12:15:00,server_023,64.00,62.00,173.00,394.00,58.00,2,31.14,0.78,498.00,45.77,Critical
2026-01-14T12:20:00,server_018,64.00,43.00,143.00,340.00,104.00,2,30.43,0.78,465.00,44.67,Warning
2026-01-14T12:25:00,server_033,79.00,77.00,164.00,469.00,70.00,2,30.56,0.79,566.00,50.11,Critical
2026-01-14T12:30:00,server_009,65.00,68.00,270.00,380.00,61.00,2,31.41,0.81,512.00,47.56,Critical
2026-01-14T12:35:00,server_036,67.00,60.00,219.00,404.00,27.00,2,31.33,0.81,513.00,47.00,Critical
2026-01-14T12:40:00,server_009,72.00,81.00,286.00,235.00,53.00,1,30.90,0.73,538.00,49.37,Critical
